,name,address,postal_code,stars,crunchy,morning,fishy,nightlife,hearty,meaty,homey,fresh,flavorful,categories,top_10_words
4423,Cafe Chismosa,900 N 4th St,19123.0,4.5,0.1090145422023547,0.7137156346990519,0.2026207067743932,0.1660158077325931,0.4389600831217415,0.3392681925632048,0.6895333129259257,0.595794880235371,0.6655872523726023,Vegetarian|Internet Cafes|Latin American|Mexican|Coffee & Tea|Restaurants|Food|Breakfast & Brunch,cafe; coffee; brunch; latte; quesadilla; breakfast; coconut; huevos; sauces; ceviche
4424,General Tsao’s House,1720 Sansom St,19103.0,4.5,0.1145829428292855,0.2089859600481929,0.0849655917774989,0.4814999667738001,0.1863500562660158,0.3079942303392384,0.497073939041139,0.7163307749290441,0.4429963154537249,Restaurants|Chinese,dan; general; chinese; scallion; noodles; pot; pork; pancakes; dumplings; tso
4425,New Samosa,1214 Walnut St,19107.0,2.5,0.212287064429513,0.4442703908644115,0.2149537382125023,0.5271597016232308,0.2902453336571019,0.4312015076647641,0.1002126716406675,0.24367850774647,0.7467542778936678,Indian|Vegetarian|Halal|Restaurants,indian; samosa; buffet; samosas; vegetarian; masala; naan; curry; paneer; tikka
4426,Valanni,1229 Spruce St,19107.0,4.0,0.0099073383365269,0.3436006783553356,0.238646297109855,0.3678003859452718,0.2845984147022529,0.5213823534072769,0.4244098635462122,0.4264719323090571,0.4952215609397808,American (New)|Nightlife|Greek|Cocktail Bars|Bars|Mediterranean|Restaurants|Pizza|Tapas Bars|Latin American|Tapas/Small Plates|Lounges,paella; tapas; empanadas; drinks; oreo; lobster; mac; bar; hour; sprouts
4427,Tien Bo,200 S Broad St Ste Fc13,19102.0,4.5,0.2503083610780178,0.3851093412301963,0.1819451081480869,0.617291341394796,0.1451432988949036,0.3241611483318647,0.5837682199511454,0.4936702814336472,0.2256174681618921,Chinese|Food|Restaurants,bo; court; chinese; washing; basement; americanized; broccoli; battered; bacteria; lives
4428,El Vez,121 S 13th St,19107.0,4.0,0.1070720426526577,0.4348729918832377,0.2131686977076281,0.6753482743249523,0.8060112223481217,0.4945373316059268,0.692310347271387,0.5456448529603032,0.4094971576993947,Lounges|Bars|Nightlife|Breakfast & Brunch|Mexican|Restaurants,vez; guacamole; tacos; el; margaritas; mexican; guac; mahi; margarita; enchiladas
4429,Spiked Sports Lounge and Grill,7016-18 Frankford Ave,19135.0,2.0,0.2041641070126001,0.4931464085340656,0.3405044277904943,0.6149415444979682,0.2251616776542426,0.4959299728481551,0.4597843945034278,0.1970499439602618,0.3376679225961039,Bars|Nightlife|American (Traditional)|Restaurants|Sports Bars,alfredo; hookah; crab; agent; fries; inexperienced; pineapple; shrimp; manager; smoking
4430,JJ Thai Cuisine,2028 Chestnut St,19103.0,4.5,0.1637396247205838,0.2975011938670444,0.1689954833753389,0.4418748397485481,0.2795381566801068,0.3067922307960973,0.1536390134555715,0.6702849608860663,0.7087306411290408,French|Restaurants|Thai|Asian Fusion,thai; pad; curry; drunken; noodles; ew; duck; soup; noodle; green
4431,Perla,1535 S 11th St,19147.0,4.5,0.0574680069126476,0.2250966266106725,0.0745193330119434,0.2983290044077528,0.326171764661188,0.4928459826764106,0.2923915762817617,0.572503948745813,0.5632170676649887,Filipino|American (New)|French|Restaurants,rice; octopus; dinner; pork; belly; fish; marrow; byob; fried; dessert
4432,Prime Halal Meat,500 S 23rd St,19146.0,4.5,0.2387766890030417,0.5602234806402472,0.1929621536178673,0.5018930171473579,0.2593505910823612,0.622223608284647,0.2445443888471568,0.5232775955417804,0.4188414099221883,Restaurants|Specialty Food|Meat Shops|Food|Halal|Grocery,halal; butcher; lamb; muslim; meats; beef; ground; turkey; cut; steak
4433,Barcelona Wine Bar Passyunk,1709 E Passyunk Ave,19148.0,4.5,0.0290877148767147,0.3574483945581611,0.2253794650085704,0.3163761063018172,0.3387000158376453,0.4988142343496017,0.3142891185293146,0.5269199273856018,0.3989045002364073,Nightlife|Bars|Restaurants|Wine Bars|Tapas/Small Plates|Spanish,tapas; wine; paella; bar; sangria; chorizo; bread; passyunk; hanger; croquettes
4434,Bala Inn,5004 City Ave,19131.0,4.0,0.2071273235764519,0.5636642402228661,0.4694986408605807,0.7480336849619776,0.2285993764013228,0.3759371494616425,0.3522564942399592,0.3719145051777066,0.4549121692596637,Pool Halls|Bars|Dive Bars|Nightlife|Restaurants,pool; bar; drinks; tables; kitchen; wings; players; cheap; games; player
4435,Cafe Twelve,212 S 12th St,19107.0,3.5,0.185792546371175,0.9183644848748994,0.3333146363168006,0.1265514444110495,0.2922116960203067,0.0798510372858516,0.5426673762698362,0.4242394572920013,0.6211192491366286,Coffee & Tea|Bagels|Food|Cafes|Bakeries|Restaurants|Sandwiches,coffee; cafe; wifi; gay; latte; gayborhood; shop; barista; ha; espresso
4436,Kin Wha Garden,11720 Bustleton Ave,19116.0,4.0,0.2342449524856188,0.2253088089473246,0.0901601640785066,0.679725072855632,0.0464110199040077,0.2753031397296352,0.767417795107919,0.6075239195483266,0.2848671957968373,Chinese|Restaurants,chinese; rice; tso; wonton; mustard; fried; pork; egg; sour; soup
4437,Chloe’s Corner,4162 Main St,19127.0,4.0,0.2441182162096065,0.6018949106617612,0.3231349169829095,0.4767349343194959,0.3258000151673744,0.4370591731554683,0.2042660445537033,0.3149789710247997,0.3812428231386985,Food|Food Stands|Desserts|Ice Cream & Frozen Yogurt|Restaurants,ice; cream; cone; manayunk; water; chocolate; tent; pup; milkshake; corner
4438,El Toro Pizza and Grill,333 S 52nd St,19143.0,4.0,0.6654829001061725,0.4941008292039838,0.2546029291989608,0.6223032512012315,0.7258943853333159,0.5112124877594667,0.5749117532899121,0.6093692556412749,0.4171678730419341,Pizza|Restaurants,pizza; tacos; mexican; steak; neighborhood; west; nachos; el; salsa; cedar
4439,Blue Cat Restaurant,1921 Fairmount Ave,19130.0,4.0,0.0424861785506933,0.3503506994544876,0.1190416207688375,0.3065175476692049,0.5441504603835785,0.5517598531721001,0.5270047337503246,0.5079224870735297,0.46114588499462,Latin American|American (New)|Restaurants|Sandwiches,cat; blue; tacos; plantains; fish; guacamole; byob; latin; fairmount; huevos
4440,Mokas Mediterranean Restaurant,3505 Lancaster Ave,19104.0,2.5,0.2111964554043003,0.5350138363861167,0.3829601458230311,0.5927574997722237,0.3053822843023631,0.3797309153416183,0.2481915225222824,0.3424651522008726,0.3817863846124755,Mediterranean|Restaurants,hookah; vermouth; greek; smoke; date; party; techno; euro; cool; guess
4441,Gin & Pop,1839 Poplar St,19130.0,4.5,0.1397510999801072,0.5455878572189843,0.4387042995410866,0.6946409981331305,0.2271211639311185,0.4768832368285106,0.2976125839071856,0.6569304787180883,0.6126594112763498,American (Traditional)|Nightlife|Restaurants|Bars,gin; poutine; cocktails; curds; bar; beer; pop; crudo; neighborhood; lobster
4442,Paulie's Pizza,31 S 11th St,19107.0,2.5,0.8387060044470211,0.3786914827943487,0.2552985572082969,0.4351322106541718,0.2492471662771726,0.4867591443227189,0.62810635504398,0.3777839614116595,0.4187550863736737,Pizza|Restaurants,pizza; delivery; drivers; called; slice; hour; late; hours; grubhub; phone
4443,Terrace Street Bistro,3989 Terrace St,19128.0,4.5,0.1878625877077061,0.4662554528698051,0.2750246023760341,0.424613850372304,0.3210177483276999,0.4733695625386391,0.2146301943963352,0.4637564660805922,0.401652977978341,French|Restaurants,escargot; terrace; soup; byob; bisque; manayunk; bistro; brewed; app; entree
4444,Liberty Chicken,21 S 5th St,19106.0,4.0,0.2670706493116656,0.4327212641582902,0.1237825888208588,0.6747948629577817,0.1958641084945549,0.5592466003808297,0.446809474781253,0.3865084471301252,0.7627895286668651,Food|Thai|Asian Fusion|Restaurants|Bakeries|Chicken Wings,fingers; court; liberty; independence; fried; building; bourbon; mustard; rice; honey
4445,Art of Pizza,431 E Girard Ave,19125.0,3.0,0.9143316760992404,0.3937180312016023,0.2795226379004999,0.3716930790652791,0.3207710285293021,0.4216193040977591,0.3892315584773835,0.5841594652452878,0.5348497402340525,Food|Specialty Food|Pizza|Restaurants,pizza; art; pie; knots; fishtown; sandwich; pepperoni; girard; crust; wings
4446,Barkley's BBQ,2017 N 29th St,19121.0,3.0,0.2809302992811942,0.5292423806268348,0.1812182742071137,0.6406199724857933,0.2548721390411304,0.7025608469186035,0.2752459470919323,0.1916274717224817,0.7005824014081677,Restaurants|Barbeque|Soul Food,mac; yams; platter; cornbread; ribs; bbq; truck; macaroni; brisket; sides
4447,Chestnut Hill Brewing Co - Taproom,8231 Germantown Ave,19118.0,3.5,0.5183710516661704,0.4697082072936386,0.3249103933099486,0.454827778184417,0.3194268983398202,0.3946124490433454,0.2589705799528056,0.6419937873865575,0.5468285470889075,Beer Bar|Nightlife|Food|Restaurants|Salad|Bars|Pizza|Breweries,pizza; residential; property; beer; neighbors; salad; meatballs; noise; brewery; sisters
4448,Quick & Quality,4836 Spruce St,19139.0,4.0,0.297090338258169,0.735805445342597,0.2896649587070937,0.438362165682296,0.2306495231885247,0.6524969707213994,0.3672345649090925,0.5332731908101563,0.2384437196289456,Restaurants|Breakfast & Brunch,hoagie; hoagies; sooooo; bodega; grill; toast; compromise; tidy; hardest; breakfast
4449,Zhi Wei Guan / Magic Kingdom Of Dough,925 Race Street,19107.0,4.0,0.1863275888424467,0.3502548934766355,0.1888883276348192,0.4991583520112773,0.2270969252002393,0.2800798651042736,0.3550033836922794,0.6433675660114286,0.2839273810414092,Chinese|Dim Sum|Restaurants,dumplings; buns; sum; dim; chinatown; soup; juicy; chinese; dough; magic
4450,Pennsport Market & Deli,1425 E Moyamensing Ave,19147.0,2.5,0.304978747120043,0.6252290948552313,0.3483998490900538,0.556729042368799,0.2995066709524452,0.5271143613644873,0.147716908833533,0.4336938494228674,0.2074121040782918,Coffee & Tea|Delis|Food|Grocery|Restaurants,hoagies; trays; lottery; gossip; cocky; recognition; linger; racist; died; horrible
4451,DAWA Sushi & Ramen Bar,1204 N Front St,19122.0,4.5,0.1397305307559912,0.1341769753256689,0.8734336942063547,0.1590753490964123,0.3729794595935561,0.6304161217023145,0.4798732439788821,0.4903788621589667,0.5805191894744454,Sushi Bars|Restaurants|Ramen|Hawaiian|Japanese,sushi; ramen; wa; fish; bao; da; tuna; chef; buns; broth
4452,Takka Grill & Pizza,433 South St,19147.0,2.0,0.636248333400913,0.4337093113627656,0.240278533089564,0.4641033464958662,0.2514765979907264,0.5377316981452547,0.5219910806951861,0.3688923999225514,0.4340526528697999,Cheesesteaks|American (New)|Restaurants|Pizza|Sandwiches,pizza; jim; driver; pizzeria; cheesesteaks; la; delivery; 2hrs; bangin; called
4453,Richmond Diner and Restaurant,3447 Richmond St,19134.0,3.5,0.224934117752146,0.6387725256046685,0.2986583635582709,0.3669570164581697,0.3083137933553467,0.4246687387985022,0.4422331057967196,0.3288669612248798,0.4029450018623243,Diners|Restaurants,diner; hashbrowns; richmond; dent; breakfasts; handmade; songs; quarters; stretch; pastries
4454,Chinamoto,777 S Broad St,19147.0,3.5,0.0884837164169621,0.1013586619097485,0.686503120920177,0.2184065858766361,0.2963254212428808,0.5270082964650539,0.5575286333615852,0.5363533490779702,0.540224504396006,Desserts|Thai|Food|Chinese|Restaurants|Japanese,sushi; groupon; tempura; thai; rice; rolls; roll; dinner; gyoza; japanese
4455,Blue Cross RiverRink,101 S Columbus Blvd,19106.0,4.0,0.1807283472043403,0.5782131562505334,0.3810363333563277,0.5558002768976573,0.2744589524599756,0.3665008438537141,0.3225060506484772,0.4076825926227138,0.3793251431938959,Recreation Centers|Skating Rinks|Active Life|Restaurants|American (New),skate; ice; river; lodge; admission; cross; rental; pits; blue; lights
4456,Liberty Kitchen,1244 N Front St,19122.0,5.0,0.2807845039250413,0.6551677198638102,0.2439983891491076,0.3906538995496586,0.270905232843781,0.7816005714582651,0.063457297216483,0.7397874375686997,0.2367060339979397,Delis|Food|Restaurants|Event Planning & Services|Grocery|Venues & Event Spaces|Sandwiches,liberty; hoagie; casa; italian; hoagies; pie; mac; kitchen; sandwiches; tomato
4457,Broncos Brazilian Steakhouse,7634 Castor Ave,19152.0,4.5,0.126633911255739,0.4662456102373958,0.2444405190231226,0.446630591869368,0.29512120889818,0.523323040660784,0.2797910921500491,0.547184641522544,0.4735740921308013,Steakhouses|Buffets|Brazilian|Restaurants,brazilian; meats; buffet; bar; steakhouse; salad; steak; steakhouses; cuts; flan
4458,Jean-Georges Philadelphia,1 N 19th St Fl 59,19103.0,4.0,0.0315620464187524,0.3301511931133287,0.2306007035154525,0.2253298806390526,0.3425023849634158,0.4619796509909952,0.3065807400976145,0.4436636127328821,0.386971796466189,Restaurants|American (New),views; jean; view; seasons; elevator; bass; dessert; sea; caviar; table
4459,Shaxian Delicacies,106 N 10th St,19107.0,3.5,0.1973998348389872,0.3616951505338369,0.2010440660951295,0.5267532069338605,0.2413130743410272,0.3389764049491992,0.3318004095302655,0.595235815828838,0.3612540778632242,Restaurants|Chinese|Local Flavor,noodles; wonton; crab; beijing; bowls; dumplings; soup; shell; chinatown; noodle
4460,Banh Mi Square,320 W Oregon Ave,19148.0,3.5,0.1914061263692223,0.5952582987482364,0.2286813054785968,0.3957070307307533,0.2280529488354432,0.4147302637538596,0.4490838767793108,0.6141507180484659,0.4814584629254484,Food|Vietnamese|Bubble Tea|Juice Bars & Smoothies|Restaurants|Bakeries|Cafes,banh; mi; bo; hue; bun; smoothie; pork; coffee; vietnamese; tea
4461,Yummy Sushi,1807 Jfk Blvd,19103.0,3.5,0.2143758863052184,0.1579257218334857,0.97335872776152,0.1627040121131381,0.3613604404256967,0.6609448605000058,0.531952789100633,0.4661984517378527,0.5843246157173818,Sushi Bars|Restaurants,sushi; rolls; roll; miso; yellowtail; tuna; yummy; sashimi; tempura; delivery
4462,Dolce Restaurant,241 Chestnut St,19176.0,3.0,0.0753245828421974,0.3268532232111641,0.2316183209190961,0.3303573906356285,0.3172217320641369,0.4773206194031745,0.2430318086718069,0.4283486598345678,0.2971284580158442,Restaurants|Nightlife|Italian|Lounges|American (Traditional)|Bars,tiramisu; italian; dinner; filet; gnocchi; week; cannoli; pudding; friends; wine
4463,Golden Empress Garden,618 South St,19147.0,3.5,0.2091497903876225,0.2018154134486621,0.0578308471277696,0.618290524715944,0.0543763763859607,0.2946331614020823,0.8068769999414749,0.6722067587294313,0.2999066375936097,Chinese|Restaurants|Vegetarian|Vegan,chinese; golden; vegetarian; wonton; delivery; sam; soup; mein; tso; lo
4464,Burger Bar at Gallo's,8101 Roosevelt Blvd Ste 3013,19152.0,3.5,0.1779815700871176,0.5644980754816101,0.3955505355711048,0.7406842157743638,0.1876542635005915,0.6486022470284756,0.5021796374026904,0.4032501809858682,0.6649908407693622,Food|Burgers|Restaurants,burger; burgers; bar; fries; gallo; rings; waffle; onion; medium; northeast
4465,Scarpetta,210 W Rittenhouse Square,19103.0,4.0,0.0494941109408512,0.3006138510905234,0.1869543227441333,0.2062670151619865,0.3498273101886463,0.5056118202415122,0.1747699023025047,0.4368983137665639,0.2889897221655862,American (Traditional)|Italian|Nightlife|Bars|Restaurants,spaghetti; pasta; rittenhouse; bread; table; ravioli; square; basket; polenta; dish
4466,Pizza Power,123 E Allegheny Ave,19134.0,4.0,0.4481542114903206,0.4814678762196092,0.2170269719552966,0.5291728379378973,0.225638347060848,0.6281395179856033,0.4102162688830429,0.3486565510725196,0.5497937516816467,Pizza|Restaurants,mega; thrown; pizza; fries; cravings; salad; shelter; aw; 5min; watery
4467,Friday Saturday Sunday,261 S 21st St,19103.0,4.0,0.0080989493731455,0.3007038462605995,0.1894965035581408,0.2706095716975493,0.3196323162231237,0.4725680849787987,0.2713046066436762,0.530589482657879,0.4317291235643128,American (Traditional)|American (New)|Restaurants,upstairs; bar; wine; cocktails; friday; sunday; dinner; dessert; liver; saturday
4468,May's Gourmet Cafe & Deli,1845 Christian St,19146.0,3.5,0.2449203160210138,0.7356957577263024,0.2982354361284399,0.4144447948804933,0.2154400989739001,0.6223471917414067,0.3394801385117327,0.6481765909858227,0.1956288754204452,Delis|Sandwiches|Restaurants,deli; hoagie; hoagies; sandwich; sandwiches; jerry; ice; cream; inspection; observed
4469,Fox & Son Fair Foods,51 N 12th St,19107.0,4.5,0.2636463870249983,0.5853157436469016,0.2633440181024738,0.5535581441455194,0.3246375881596112,0.5620294906992251,0.2758123659149499,0.4060752080844457,0.5219045523443387,Hot Dogs|Restaurants|Gluten-Free|Comfort Food|Poutineries,corn; curds; dog; dogs; funnel; poutine; terminal; fox; vegan; fries
4470,StationOne,Temple University N 13th St,19122.0,5.0,0.2626813820354774,0.5625237330959012,0.2362195100308496,0.5456198269673705,0.3294306734303375,0.488835574640114,0.2193538304027376,0.4588166726951169,0.5710163190739846,Restaurants|Mediterranean|Falafel|Food Trucks|Food,falafel; campus; carts; temple; truck; trucks; baba; halal; chickpea; eastern
4471,Joe Coffee Bar,1100 Walnut St,19107.0,4.0,0.2296184480697853,0.8581948782015065,0.3603673557398201,0.2448759066592122,0.3183624836568229,0.1109857290889246,0.4109621758922657,0.3626620068718441,0.567102313209233,Food|Specialty Food|Restaurants|Candy Stores|Coffee & Tea,coffee; joe; trade; fair; organic; coffeeshop; chocolate; baristas; shop; jefferson
4472,Grand China Buffet,29 Franklin Mills Blvd,19154.0,2.5,0.1714436319307739,0.3123938527310019,0.4483485658856223,0.4301135072533155,0.2192971792577282,0.4483024773134382,0.5028283706145796,0.297621314791854,0.2910649643047128,Chinese|Restaurants|Buffets|Do-It-Yourself Food|Food,buffet; buffets; sushi; chinese; hibachi; legs; crab; ice; china; tip
4473,Helm Rittenhouse,1901 Chestnut St,19103.0,3.5,0.0849946365437619,0.3349751538722197,0.1761056764292181,0.3392939464947071,0.3204607392154456,0.4603768933677085,0.2405186581770919,0.5172229445476504,0.425257564647256,Restaurants|American (New)|Tapas/Small Plates|Nightlife|Cocktail Bars|Bars,dishes; wine; plates; dish; ravioli; hh; monkey; location; polenta; kitchen
4474,Gemelli on Main,4161 Main St,19127.0,3.0,0.0772312678513971,0.3404093828648767,0.2254896611636098,0.2823188575651822,0.3203947409118881,0.5160840662314392,0.2753916362620201,0.4365279617300529,0.3292798157133069,French|Italian|Restaurants,manayunk; pasta; wine; salad; david; ravioli; main; rabbit; tartare; arancini
4475,Szechuan Hunan Chinese Restaurant,274 S 20th St,19103.0,3.5,0.2179953322491825,0.136396266362738,0.0445594646963641,0.6607185665976221,0.0219827458108019,0.2495469143330002,0.8515992852470912,0.6516747614885504,0.2803130225100398,Chinese|Restaurants|Seafood|Soup,chinese; szechuan; hunan; delivery; rice; tso; fried; sesame; general; dumplings
4476,Chick's Philly,1807 Washington Ave,19146.0,4.0,0.4366549840833307,0.4392814357856271,0.3286467466538812,0.4907523003573487,0.2787881842027748,0.4867186935678582,0.5023426673196911,0.7164841629965575,0.6576831982094359,Beer Bar|Bars|Cocktail Bars|Restaurants|Nightlife|Pizza|Breakfast & Brunch,pizza; chick; chicks; bar; beer; parm; pizzas; brunch; wings; mussels
4477,Sportmaster Bait and Tackle,6301 Ditman St,19135.0,2.0,0.2725640348363641,0.6059072396159387,0.3230633692840627,0.5408775714933329,0.2625438803993724,0.4485618194210103,0.3814918878847911,0.1633658897678318,0.325763859469889,Shopping|Outdoor Gear|Hunting & Fishing Supplies|Restaurants|Sporting Goods|Fish & Chips|Active Life|Fishing,bait; fishing; lady; loyal; hustled; drove; rude; line; dead; gear
4478,Fitler Dining Room,2201 Spruce St,19103.0,4.0,0.0202450339130399,0.306968086928496,0.1277479214444655,0.1720194363285609,0.3351381073228028,0.5460884635115625,0.3376325777044777,0.546249855277729,0.4568692137449963,Food|Desserts|Restaurants|American (New)|Diners,dining; oysters; room; brunch; gnocchi; dinner; salad; wine; skate; dish
4479,Hotpot Gourmet 火锅小馆,4255 Main St,19127.0,3.5,0.1427519575810881,0.3531960955690184,0.2157341279785879,0.4360342899748948,0.2677640736327864,0.4055357963665358,0.4163854888504794,0.4908401241758376,0.3776772206836892,Hot Pot|Chinese|Restaurants,base; broth; pot; spicy; soup; waitress; ad; barrier; authentic; mushroom
4480,LaScala's Pronto,1501 Spring Garden St,19130.0,3.5,0.7613595952734935,0.3354018253379631,0.1875116476806006,0.3279026541720031,0.2657321050513425,0.5211639635283607,0.5260382997496559,0.565627331097333,0.5092765873817308,Salad|Italian|Pizza|Restaurants,pizza; pronto; delivery; la; parm; salad; pasta; slices; italian; stromboli
4481,Mark's Cafe,3420 Walnut St,19104.0,2.0,0.2310959849717495,0.7469868794150375,0.3352513238998003,0.3276841702741457,0.298173826199571,0.2261733736303375,0.4367372139527031,0.256800276445438,0.4538258421499443,Coffee & Tea|Bagels|Food|Restaurants|Breakfast & Brunch,library; coffee; studying; rude; students; mark; chai; starbucks; cafe; campus
4482,Twenty First Street Gourmet,119 S 21st St,19103.0,3.0,0.2056958817226368,0.6917514663807814,0.2588683249499293,0.2761432897809489,0.3036072746513627,0.4011049233353216,0.5597621401149653,0.3815767041540528,0.5572817623332001,Breakfast & Brunch|Restaurants,gourmet; potatoes; coffee; omelet; breakfast; diner; 21st; café; bathroom; cleanliness
4483,Chi Ken,938 Race St,19107.0,3.5,0.1983105028588537,0.3767469505348039,0.1025883217789178,0.58839750877163,0.1915704742185098,0.4669406665978564,0.4574779610006282,0.4775422100982129,0.747301857320877,Asian Fusion|Taiwanese|Restaurants|Chicken Shop|Food|Bubble Tea|Fast Food,bento; popcorn; taiwanese; squid; ramen; ken; tea; fried; chi; milk
4484,Okie Dokie Donuts,1439 Snyder Ave,19145.0,5.0,0.2746863932628328,0.6052010806687187,0.3124576360711075,0.4990956117616578,0.3471184765583015,0.3934005502706432,0.1497782266375364,0.3293450319261469,0.4390141777547068,Food|Caterers|Gluten-Free|Donuts|Event Planning & Services|Restaurants|Vegan,donuts; donut; gluten; gf; free; vegan; peppermint; fritter; dense; flavors
4485,Philadium,1631 Packer Ave,19145.0,4.0,0.3230969638811022,0.5843957658724597,0.4105502565165436,0.7170920525117686,0.2121523619539096,0.5154815193543569,0.3660986108567967,0.6493370345916679,0.5531249942248431,Bars|American (Traditional)|Restaurants|Sports Bars|Nightlife,game; bar; sixers; vegan; beer; south; sandwich; pizza; draft; fries
4486,Dragon Phoenix House,2839 Tyson Ave,19149.0,3.0,0.2385568127939487,0.1885109536031427,0.0985784396403162,0.6303601898262956,0.0493494282920169,0.3468388700444501,0.8371307418703876,0.5155987986959997,0.289884682407111,Chinese|Restaurants,chinese; tso; delivery; general; mein; egg; foo; noodles; rice; fried
4487,Emperor Restaurant,725 Red Lion Rd,19115.0,3.5,0.1753664577911954,0.4379771285995777,0.2632568618547001,0.4286219644252322,0.3245101369044544,0.4520599158346371,0.268353751944833,0.2934231907479773,0.3519147441723628,Modern European|American (Traditional)|Restaurants|Russian,russian; performed; celebrating; music; crepes; waiter; stage; entertainment; mass; eve
4488,Craft & Claw,126 Chestnut St,19106.0,4.0,0.1554836610621814,0.4662959789477895,0.3616956089577124,0.613351876495544,0.3188385237337192,0.4941882602720867,0.3075726737231838,0.3356610465775321,0.3976539973258007,Seafood|Restaurants,crab; claw; legs; craft; crabs; fish; oysters; bay; ayce; river
4489,King's Wok Chinese Food,S 33rd St & South St,19104.0,3.0,0.2117264840680413,0.3283873565103588,0.1261322982762296,0.6605595413102137,0.1617297901712399,0.3062692569278403,0.5778728982299624,0.5727010499551823,0.3000955349399348,Restaurants|Food Trucks|Food|Food Stands|Chinese,chinese; truck; trucks; campus; rice; chow; nan; beef; penn; pork
4490,Blue Bay Restaurant,7642 City Ave,19151.0,2.5,0.2107026866414855,0.3808263850073244,0.1866815365102396,0.5637335171111773,0.2111552351393401,0.6498560925949364,0.4214842533863991,0.1808924778979705,0.5512580274591696,Soul Food|Seafood|Chicken Shop|Restaurants|Chicken Wings,fish; mac; hibachi; yams; soul; fried; whiting; platter; cornbread; flounder
4491,Lava,13033 Bustleton Ave,19116.0,3.0,0.0780577659820094,0.3540771080337789,0.1611530639310736,0.2369493246935467,0.2907330235955153,0.5113276648726784,0.4727852037565941,0.3400208524676028,0.395569016155778,Russian|Salad|Diners|Modern European|Restaurants,lava; crepes; schnitzel; shish; waitress; russian; european; table; party; kabobs
4492,Jeans Cafe,1334 Walnut St,19107.0,4.0,0.2060304449996542,0.8569664152920695,0.2455246475689708,0.2501284049473232,0.1623726667615319,0.7165756208148565,0.811097601477854,0.71377096773336,0.4829346931111732,Sandwiches|Restaurants,jean; breakfast; sandwich; sandwiches; bacon; deli; cheap; egg; cafe; turkey
4493,Vincent's Pizza,6452 Lansdowne Ave,19151.0,4.5,0.8801826096740925,0.4704690708972737,0.2882904243233076,0.4129109049151331,0.301040984850791,0.502618485542048,0.3271179710520338,0.6143299634482111,0.4443876126623348,Restaurants|Pizza,pizza; hoagies; pie; west; hoagie; crust; pizzas; wings; cheesesteaks; community
4494,Los Taquitos de Puebla ,1201 S 9th St,19147.0,3.5,0.2189721336430546,0.521518758312766,0.1747225406135504,0.7869424172694482,0.9110082695720588,0.5818577126050748,0.6993686467770096,0.5883989598989886,0.3945186821136192,Restaurants|Mexican,tacos; pastor; mexican; al; torta; salsa; nachos; fajitas; cactus; horchata
4495,Ristorante Mamma Maria's,1637 E Passyunk Ave,19148.0,3.5,0.0909988888538746,0.3262993113394801,0.1340067330193805,0.1961468611948343,0.3275717684866348,0.5304387734753302,0.2007619085483857,0.4252768194629065,0.2301212327048235,Restaurants|Italian,maria; italian; wine; pasta; limoncello; courses; mama; soup; table; dessert
4496,Sushi Planet,624 S 3rd St,19147.0,3.5,0.1783415571051683,0.1340392737411272,0.9773168078853732,0.1442606122871561,0.3656059805634873,0.6699260342630268,0.5245219299229404,0.4437551646977629,0.5594962503957713,Japanese|Restaurants|Sushi Bars,sushi; planet; roll; rolls; tuna; fish; byob; tempura; spicy; sake
4497,Frak's Steaks,114 Levering St,19127.0,3.5,0.3248436059348818,0.569412474093391,0.2447648375304562,0.5891616806843141,0.1882691862181313,0.8673009991988371,0.4808800833746173,0.4807775118320135,0.429032580314631,Sandwiches|Restaurants|Cheesesteaks,steak; steaks; fries; cheesesteak; mozzarella; pesto; sticks; roll; hoagies; grill
4498,The Dinner House,2706 E Allegheny Ave,19134.0,4.5,0.150199598425515,0.4194438595537287,0.1419043299870382,0.363925305797363,0.3003307640965953,0.5122846314053887,0.3129717979733418,0.5319445174415626,0.4941926166515801,Restaurants|Polish|Modern European|Caterers|Event Planning & Services,polish; pierogies; cabbage; stuffed; richmond; soup; pickle; potato; port; pierogi
4499,Cafe Olé,147 N 3rd St,19106.0,4.0,0.1534158726237297,0.9061014474638532,0.2464660537458725,0.0193277731506618,0.2692886918748698,0.2626249823764385,0.6756533490940105,0.5849564520034142,0.7036247449550137,Food|Mediterranean|Coffee & Tea|Restaurants,coffee; ole; cafe; chai; breakfast; iced; tea; israeli; sandwiches; old
4500,Red Central Chinese Restaurant,1220 E Erie Ave,19124.0,2.5,0.2846586553492505,0.3052699526790521,0.1888409549453456,0.6399740797961486,0.1055934784850284,0.3563177179685649,0.7630291883272838,0.3814457946397213,0.1431137234972848,Food Delivery Services|Sandwiches|Food|Asian Fusion|Restaurants|Chinese,chinese; delivery; beijing; central; hung; wonton; pork; lawn; red; fate
4501,Lee's Market,423 N 36th St,19104.0,4.5,0.2854849928308471,0.7068652490277497,0.2650949408431714,0.5235581168014762,0.2077285967551564,0.6766583164842688,0.3476537992955236,0.7166650731130679,0.3710028541983355,Cheesesteaks|Coffee & Tea|Italian|Turkish|Sandwiches|Grocery|Restaurants|Convenience Stores|Food,lee; mi; bahn; hoagies; banh; tofu; vietnamese; store; hoagie; fries
